Information,Record_No,273,Record_No,274,Record_No,275,Record_No,276,Record_No,277,Record_No,278,Record_No,279,Record_No,280,Record_No,281,Record_No,282,Record_No,283,Record_No,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,Animal ID,Animal_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-7,0.4508081,-7,-1.801534,-7,-2.079885,-7,-1.200747,-7,2.078548,-7,-3.294741,-7,-1.682826,-7,-3.452793,-7,24.89909,-7,18.66321,26,27.15251,26,21.76035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-6.5,5.25E-02,-6.5,-1.478426,-6.5,-2.442048,-6.5,-1.259126,-6.5,3.666578,-6.5,-2.270262,-6.5,-1.412517,-6.5,-3.915637,-6.5,24.4487,-6.5,17.31001,27,30.11597,27,25.01298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-6,0.0256331,-6,-1.337968,-6,-4.624507,-6,-3.081335,-6,4.727379,-6,-0.7304007,-6,-0.9980974,-6,-3.245886,-6,24.42559,-6,17.73845,28,32.88774,28,28.94178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-5.5,0.3477734,-5.5,-1.066892,-5.5,-4.780392,-5.5,-3.877221,-5.5,5.202255,-5.5,0.2551196,-5.5,-1.814584,-5.5,-3.148603,-5.5,24.16636,-5.5,18.38825,29,34.7967,29,31.94213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-5,0.6178721,-5,-0.7600846,-5,-2.61291,-5,-2.312639,-5,5.59148,-5,1.580983,-5,-2.799938,-5,-4.092317,-5,23.11353,-5,17.52817,30,35.66459,30,35.54269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-4.5,1.163029,-4.5,1.44E-02,-4.5,-2.66125,-4.5,-1.88439,-4.5,4.889422,-4.5,1.825923,-4.5,-2.513356,-4.5,-3.776726,-4.5,21.10254,-4.5,16.20752,31,38.11454,31,39.45868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-4,1.918187,-4,1.242201,-4,-3.813618,-4,-2.719255,-4,4.513341,-4,1.536106,-4,-3.534557,-4,-4.47883,-4,17.40654,-4,13.25932,32,41.33126,32,44.28481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-3.5,1.917923,-3.5,1.51605,-3.5,-3.86785,-3.5,-3.088693,-3.5,4.714424,-3.5,1.749641,-3.5,-5.228087,-3.5,-5.547426,-3.5,12.35894,-3.5,8.224134,33,44.68712,33,47.60001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-3,1.67354,-3,1.363245,-3,-5.387235,-3,-4.405365,-3,4.833342,-3,1.810672,-3,-5.744745,-3,-5.262114,-3,8.602066,-3,4.19859,34,50.58516,34,52.36443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-2.5,1.998679,-2.5,1.663288,-2.5,-6.540083,-2.5,-4.807692,-2.5,6.485143,-2.5,3.630304,-2.5,-5.80588,-2.5,-5.481517,-2.5,7.118858,-2.5,2.764053,35,57.88313,35,57.37431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-2,2.345042,-2,1.70619,-2,-5.563516,-2,-3.903679,-2,9.025887,-2,5.981133,-2,-5.75285,-2,-5.509749,-2,8.027331,-2,4.35455,36,65.90561,36,62.74733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-1.5,2.580014,-1.5,1.729568,-1.5,-5.234142,-1.5,-4.404048,-1.5,10.33727,-1.5,5.775117,-1.5,-5.378153,-1.5,-5.155324,-1.5,9.357816,-1.5,5.976125,37,73.85107,37,68.1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-1,3.027942,-1,2.269346,-1,-4.683706,-1,-4.019179,-1,10.43416,-1,4.701717,-1,-5.258452,-1,-5.758074,-1,9.23646,-1,5.178072,38,82.18346,38,75.40218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,-0.5,3.362141,-0.5,2.621081,-0.5,-4.281179,-0.5,-2.641275,-0.5,10.33174,-0.5,4.324563,-0.5,-6.292841,-0.5,-8.002625,-0.5,6.452667,-0.5,4.301562,39,89.11617,39,81.66628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,0,3.118446,0,2.609776,0,-5.823411,0,-2.973589,0,10.68149,0,4.324878,0,-6.930111,0,-9.641011,0,3.592112,0,4.35774,40,93.36078,40,87.39855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,0.5,2.768208,0.5,2.586373,0.5,-6.59225,0.5,-3.730635,0.5,11.56588,0.5,4.237208,0.5,-6.449006,0.5,-7.491611,0.5,6.583438,0.5,5.757456,41,97.14393,41,93.40558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,1,2.593561,1,2.35777,1,-6.320261,1,-3.671645,1,13.19679,1,5.025778,1,-6.602651,1,-6.163476,1,11.90659,1,8.369987,42,100.1496,42,98.93015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,1.5,2.422493,1.5,2.359824,1.5,-6.407444,1.5,-3.192698,1.5,13.4446,1.5,6.202932,1.5,-6.717116,1.5,-7.470827,1.5,14.95797,1.5,11.26483,43,101.8977,43,104.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,2,2.56322,2,2.440733,2,-5.567797,2,-1.696871,2,11.61948,2,5.042385,2,-6.556886,2,-7.124056,2,16.2876,2,12.30206,44,103.1267,44,109.6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,2.5,2.549475,2.5,2.241453,2.5,-4.427978,2.5,-0.1346102,2.5,9.721658,2.5,3.412056,2.5,-7.312279,2.5,-7.701758,2.5,14.23247,2.5,7.84935,45,103.8922,45,115.3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,3,2.394957,3,2.203939,3,-4.749755,3,-0.4930082,3,8.17275,3,2.889773,3,-8.018236,3,-8.749955,3,8.291606,3,-3.068125,46,102.6638,46,118.5117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,3.5,2.448182,3.5,1.872937,3.5,-5.520185,3.5,-1.347863,3.5,7.699184,3.5,2.506371,3.5,-8.51468,3.5,-8.196151,3.5,-1.653306,3.5,-22.59533,47,100.7541,47,120.9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,4,2.114718,4,1.258661,4,-5.348387,4,-0.7540074,4,8.073833,4,3.391542,4,-9.266006,4,-8.227784,4,-18.60435,4,-54.23275,48,100.4764,48,123.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,4.5,1.623073,4.5,1.02267,4.5,-4.708505,4.5,-0.3318197,4.5,8.058358,4.5,4.472075,4.5,-9.10237,4.5,-8.841,4.5,-43.02919,4.5,-96.84361,49,101.055,49,125.1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,5,1.759797,5,1.118312,5,-3.309978,5,0.2455738,5,8.127532,5,3.549034,5,-9.361546,5,-11.31554,5,-74.42891,5,-147.9256,50,102.0333,50,125.4851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,5.5,2.068571,5.5,0.8044082,5.5,-0.9377337,5.5,2.007496,5.5,7.640507,5.5,1.606303,5.5,-11.22908,5.5,-14.78,5.5,-111.2584,5.5,-201.6461,51,105.2612,51,127.2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,6,1.86511,6,0.4620901,6,-0.496387,6,1.888057,6,5.131006,6,-0.5665743,6,-13.29198,6,-18.49813,6,-148.7757,6,-248.6113,52,108.9364,52,128.4546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,6.5,1.615017,6.5,0.8677392,6.5,-1.714673,6.5,0.7818529,6.5,3.140484,6.5,-2.279366,6.5,-16.14618,6.5,-24.40571,6.5,-183.351,6.5,-284.3315,53,112.3704,53,129.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,7,1.506689,7,1.049963,7,-2.124333,7,1.324072,7,3.434578,7,-2.119169,7,-19.60689,7,-31.14195,7,-209.8813,7,-306.416,54,116.5343,54,132.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,7.5,1.287572,7.5,0.9213377,7.5,-2.470463,7.5,1.816662,7.5,3.640873,7.5,-1.463922,7.5,-22.75875,7.5,-37.91881,7.5,-226.4019,7.5,-314.8998,55,120.5996,55,135.0218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,8,1.18111,8,1.226418,8,-2.318131,8,2.383143,8,3.432906,8,-2.046948,8,-25.99576,8,-45.19149,8,-236.0672,8,-315.889,56,122.5541,56,136.7798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,8.5,1.444398,8.5,1.506806,8.5,-1.034348,8.5,3.913969,8.5,2.873208,8.5,-2.172713,8.5,-30.54737,8.5,-54.05267,8.5,-240.2623,8.5,-312.4556,57,123.923,57,138.5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,9,1.711543,9,1.561704,9,-7.59E-04,9,4.403257,9,0.7601265,9,-1.66438,9,-36.39758,9,-64.35732,9,-239.8314,9,-305.2024,58,125.7797,58,141.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,9.5,1.703225,9.5,1.580856,9.5,-0.1103671,9.5,3.93453,9.5,-1.599043,9.5,-2.613776,9.5,-42.27355,9.5,-74.13696,9.5,-236.3726,9.5,-296.8962,59,125.5602,59,143.7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,10,1.454171,10,1.522706,10,-0.7216735,10,3.815781,10,-1.623119,10,-2.926533,10,-48.58892,10,-84.07044,10,-231.7974,10,-287.9866,60,125.2452,60,146.5313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,10.5,1.104578,10.5,1.583716,10.5,-1.70677,10.5,2.868779,10.5,-0.4705294,10.5,-1.334663,10.5,-55.13089,10.5,-94.5122,10.5,-225.5041,10.5,-277.2658,61,124.362,61,149.5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,11,1.003867,11,1.473773,11,-2.219498,11,1.971362,11,-0.7235054,11,-0.2493449,11,-62.38565,11,-105.1826,11,-216.3967,11,-265.4834,62,123.8435,62,152.4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,11.5,1.107588,11.5,1.274274,11.5,-0.8517928,11.5,3.373846,11.5,-0.6557669,11.5,-0.3863367,11.5,-70.37008,11.5,-116.8584,11.5,-206.9157,11.5,-254.6334,63,122.8123,63,154.3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,12,1.414287,12,1.725127,12,-0.2006444,12,4.302537,12,2.40E-02,12,-1.097119,12,-77.44215,12,-127.8851,12,-198.6718,12,-244.1995,64,123.2175,64,156.2866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,12.5,1.713228,12.5,2.098368,12.5,-0.9494995,12.5,3.789622,12.5,-0.2786604,12.5,-2.377116,12.5,-84.6726,12.5,-138.8723,12.5,-190.8517,12.5,-233.9408,65,126.0946,65,159.2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,13,1.799172,13,2.067798,13,-1.192743,13,4.029326,13,-1.003624,13,-3.275166,13,-92.48988,13,-151.4254,13,-183.2718,13,-225.0251,66,128.5908,66,161.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,13.5,1.937801,13.5,2.02052,13.5,-2.15655,13.5,3.034833,13.5,-1.261806,13.5,-3.13853,13.5,-99.03458,13.5,-161.7169,13.5,-175.4534,13.5,-216.2666,67,132.2827,67,162.1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,14,2.165364,14,1.767552,14,-3.343591,14,1.271889,14,0.4490861,14,-2.531447,14,-105.2848,14,-169.4067,14,-166.7219,14,-206.979,68,136.5804,68,163.7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,14.5,1.979808,14.5,1.298986,14.5,-2.861614,14.5,1.899716,14.5,3.373704,14.5,-1.514808,14.5,-112.1397,14.5,-177.311,14.5,-157.7243,14.5,-198.1503,69,139.4885,69,164.3377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,15,1.570588,15,0.9040497,15,-2.482066,15,2.630938,15,4.574938,15,-0.8093159,15,-118.8828,15,-184.9345,15,-150.41,15,-190.8687,70,140.8802,70,163.4052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,15.5,1.7222,15.5,1.31524,15.5,-2.447489,15.5,2.318533,15.5,4.380588,15.5,-1.074584,15.5,-125.4671,15.5,-191.3699,15.5,-146.2962,15.5,-186.578,71,142.0873,71,162.7743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,16,1.962679,16,1.632004,16,-1.553651,16,3.124133,16,4.266901,16,-1.830345,16,-132.7024,16,-196.828,16,-143.5242,16,-185.014,72,142.3103,72,162.8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,16.5,2.099384,16.5,1.156587,16.5,-2.173585,16.5,2.364202,16.5,4.111246,16.5,-2.362833,16.5,-139.7763,16.5,-201.3783,16.5,-141.8031,16.5,-184.581,73,141.6823,73,162.3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,17,1.942953,17,1.067442,17,-3.581076,17,0.4970112,17,4.046719,17,-2.729506,17,-144.3225,17,-204.2039,17,-142.2543,17,-185.3405,74,139.6773,74,162.0596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,17.5,1.254328,17.5,1.190472,17.5,-3.341205,17.5,1.072111,17.5,4.150176,17.5,-2.995627,17.5,-148.5911,17.5,-205.7212,17.5,-143.3185,17.5,-187.1186,75,139.3389,75,163.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,18,1.148811,18,1.152014,18,-2.856951,18,1.638468,18,4.373026,18,-3.526515,18,-153.1452,18,-206.8042,18,-144.4319,18,-187.9289,76,137.4259,76,163.4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,18.5,1.228673,18.5,1.220546,18.5,-1.944961,18.5,1.905828,18.5,3.464462,18.5,-5.169085,18.5,-156.2772,18.5,-207.5885,18.5,-145.4156,18.5,-185.4209,77,135.3351,77,164.3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,19,0.890073,19,1.276625,19,-8.48E-02,19,3.508921,19,1.761247,19,-7.653643,19,-159.9992,19,-208.6563,19,-145.0714,19,-177.2434,78,133.5507,78,165.4769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,19.5,0.9790075,19.5,1.306716,19.5,0.3460653,19.5,3.997981,19.5,6.70E-02,19.5,-9.394113,19.5,-163.3524,19.5,-208.4114,19.5,-138.5707,19.5,-158.7548,79,130.5284,79,165.1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
